type	names	baking_powder	baking_soda	brown_sugar	butter	buttermilk	cake_mix	cream	egg	flour	juice	lard	margarine	milk	oil	salt	shortening	soymilk	sugar	water	yeast	ingredients
waffles	oat-waffles	0.667	0.0	0.0	0.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	14.0	1.0	0.083	0.0	0.0	0.5	0.0	0.0	1 cup all-purpose flour,  1 cup oat flour*,  4 teaspoons baking powder,  1 tablespoon sugar,  1/2 teaspoon salt,  2 eggs,  1 3/4 cups fat-free milk,  2 tablespoons canola oil,  1 teaspoon vanilla extract,
waffles	oatmeal-waffles	0.5	0.0	1.0	3.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	12.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	1 1/2 cups all-purpose flour,  1 cup quick-cooking rolled oats,  1 tablespoon baking powder,  1/2 teaspoon cinnamon,  1/4 teaspoon salt,  2 eggs, slightly beaten,  1 1/2 cups milk,  6 tablespoons butter, melted,  2 tablespoons brown sugar,
waffles	oatmeal-waffles-2	0.167	0.167	0.0	16.0	16.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	0.0	0.5	0.083	0.0	0.0	0.0	0.0	0.0	2 eggs, beaten,  2 cups buttermilk,  1 cup quick-cooking oats,  1 tablespoon molasses,  1 tablespoon vegetable oil,  1 cup whole wheat flour,  1/2 teaspoon salt,  1 teaspoon baking soda,  1 teaspoon baking powder,  Milk,
waffles	pancake-and-waffle-mix	1.334	0.667	0.0	16.0	16.0	0.0	0.0	7.0	64.0	0.0	0.0	0.0	0.0	3.0	0.333	0.0	0.0	4.0	24.0	0.0	8 cups all-purpose flour,  2 cups buttermilk blend powder,  1/2 cup sugar,  8 teaspoons baking powder,  4 teaspoons baking soda,  2 teaspoons salt,  ADDITIONAL INGREDIENTS FOR PANCAKES:,  1 egg,  1 cup water,  2 tablespoons vegetable oil,  ADDITIONAL INGREDIENTS FOR WAFFLES:,  3 eggs, separated,  2 cups water,  1/4 cup vegetable oil,
waffles	pecan-waffles	0.417	0.0	0.0	0.0	0.0	0.0	0.0	2.75	10.0	0.0	0.0	0.0	12.0	1.0	0.083	0.0	0.0	0.5	0.0	0.0	1 1/4 cups all-purpose flour,  1/4 cup wheat bran,  1 tablespoon sugar,  2 1/2 teaspoons baking powder,  1/2 teaspoon salt,  1 egg,  1 egg white,  1 1/2 cups fat-free milk,  2 tablespoons canola oil,  1/3 cup chopped pecans,
waffles	pumpkin-waffles-with-apple-cider-syrup	0.667	0.0	2.0	2.0	0.0	0.0	0.0	7.0	20.0	0.0	0.0	0.0	16.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	2 1/2 cups all-purpose flour,  4 teaspoons baking powder,  2 teaspoons ground cinnamon,  1 teaspoon ground allspice,  1 teaspoon ground ginger,  1/2 teaspoon salt,  1/4 cup packed brown sugar,  1 cup canned pumpkin,  2 cups milk,  4 eggs, separated,  1/4 cup butter, melted,  &nbsp;,  APPLE CIDER SYRUP,  1/2 cup white sugar,  1 tablespoon cornstarch,  1 teaspoon ground cinnamon,  1 cup apple cider,  1 tablespoon lemon juice,  2 tablespoons butter,
waffles	raised-yeast-waffles	0.0	0.021	0.0	4.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	16.0	0.0	0.167	0.0	0.0	0.167	4.0	1.0	1 (.25 ounce) package active dry yeast,  1 teaspoon sugar,  1/2 cup warm water (110 degrees F to 115 degrees F),  2 cups warm milk (110 to 115 degrees F),  2 eggs,  1/2 cup butter or margarine, melted,  2 cups all-purpose flour,  1 teaspoon salt,  1/8 teaspoon baking soda,
waffles	rich-danish-waffles	0.667	0.667	0.0	14.0	12.0	0.0	0.0	15.75	32.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4 cups all-purpose flour,  1 cup white sugar,  4 teaspoons baking powder,  4 teaspoons baking soda,  9 eggs, separated,  1 1/2 cups buttermilk,  1 1/2 cups milk,  3 tablespoons vanilla extract,  1/4 cup butter, melted,
waffles	rich-yogurt-waffles	0.333	0.167	0.0	0.0	0.0	0.0	0.0	5.25	10.0	0.0	0.0	0.0	0.0	0.0	0.083	4.0	0.0	0.0	0.0	0.0	3 eggs,  1 1/2 cups vanilla fat-free yogurt,  1 1/4 cups all-purpose flour,  2 teaspoons baking powder,  1 teaspoon baking soda,  1/2 teaspoon kosher salt,  1/2 cup shortening,
waffles	savory-herb-waffles	0.333	0.167	0.0	16.0	16.0	0.0	5.328	5.25	16.0	0.0	0.0	0.0	0.0	4.0	0.167	0.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  2 teaspoons baking powder,  1 teaspoon baking soda,  1 teaspoon garlic salt,  1 teaspoon dried parsley,  1/2 teaspoon dried rosemary,  1/4 teaspoon dried tarragon,  1 1/2 cups shredded smoked Gouda cheese,  2 cups buttermilk,  3 eggs, separated,  2/3 cup light sour cream,  1/2 cup vegetable oil,
waffles	sour-cream-waffles	0.333	0.167	0.0	0.0	0.0	0.0	4.0	3.5	16.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	8.0	0.0	1 cup water,  1/2 cup sour cream,  1/2 cup plain yogurt,  1/4 teaspoon white vinegar,  2 cups all-purpose flour,  2 teaspoons baking powder,  1 teaspoon baking soda,  1/2 teaspoon salt,  2 eggs, beaten,
waffles	waffles-i	0.667	0.0	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	14.0	4.0	0.042	0.0	0.0	0.5	0.0	0.0	2 eggs,  2 cups all-purpose flour,  1 3/4 cups milk,  1/2 cup vegetable oil,  1 tablespoon white sugar,  4 teaspoons baking powder,  1/4 teaspoon salt,  1/2 teaspoon vanilla extract,
waffles	waffles-ii	0.667	0.0	0.0	0.0	0.0	0.0	0.0	3.5	16.0	0.0	0.0	0.0	12.0	3.0	0.042	0.0	0.0	0.0	0.0	0.0	2 cups all-purpose flour,  4 teaspoons baking powder,  1/4 teaspoon salt,  1 1/2 cups milk,  6 tablespoons vegetable oil,  2 eggs, separated,
waffles	whole-grain-waffles	0.667	0.0	0.0	0.0	0.0	0.0	0.0	3.5	2.0	0.0	0.0	0.0	14.0	2.0	0.042	0.0	0.0	0.5	0.0	0.0	2 eggs, beaten,  1 3/4 cups skim milk,  1/4 cup canola oil,  1/4 cup unsweetened applesauce,  1 teaspoon vanilla extract,  1 cup whole wheat pastry flour,  1/2 cup flax seed meal,  1/4 cup wheat germ,  1/4 cup all-purpose flour,  4 teaspoons baking powder,  1 tablespoon sugar,  1/4 teaspoon salt,
waffles	wild-rice-pecan-waffles	0.167	0.0	0.0	0.0	0.0	0.0	0.0	3.5	8.0	0.0	0.0	0.0	5.328	2.0	0.083	0.0	0.0	0.0	0.0	0.0	1 cup all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon salt,  2 eggs, separated,  2/3 cup milk,  1/4 cup vegetable oil,  1 1/2 cups cooked wild rice,  1/2 cup chopped pecans,
waffles	wonderful-waffles	0.167	0.167	2.0	18.0	16.0	0.0	0.0	5.25	18.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	2 1/4 cups all-purpose flour,  1 teaspoon baking soda,  1 teaspoon baking powder,  1/2 teaspoon salt,  1/4 cup butter,  1/4 cup brown sugar,  3 egg yolks,  2 cups buttermilk,  3 egg whites,
waffles	worlds-best-waffles	0.5	0.0	0.0	0.0	0.0	0.0	0.0	5.25	20.0	0.0	0.0	0.0	20.0	1.5	0.167	0.0	0.0	1.0	0.0	0.0	2 1/2 cups all-purpose flour,  1/2 cup cornstarch,  1 tablespoon baking powder,  1 teaspoon salt,  3 eggs, separated,  2 1/2 cups milk,  2 teaspoons vanilla,  3 tablespoons vegetable oil,  2 tablespoons white sugar,
waffles	worlds-best-waffles-2	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	20.0	0.0	0.0	0.0	16.0	0.0	0.083	0.0	0.0	0.5	0.0	1.0	1 (.25 ounce) package active dry yeast,  1 tablespoon sugar,  2 cups warm milk (110 to 115 degrees F),  4 eggs, separated,  1 teaspoon vanilla extract,  2 1/2 cups all-purpose flour,  1/2 teaspoon salt,  1/4 teaspoon ground nutmeg,  1/2 cup butter or margarine, melted,
waffles	yeast-raised-christmas-waffles	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0	20.0	0.0	0.0	0.0	16.0	0.0	0.042	0.0	0.0	0.5	0.0	1.0	1 (.25 ounce) package active dry yeast,  2 cups warm milk (110 degrees F/45 degrees C),  2 1/2 cups sifted all-purpose flour,  1/4 teaspoon salt,  1 tablespoon white sugar,  4 egg yolks,  1 teaspoon vanilla extract,  1/2 cup melted butter,  4 egg whites,
waffles	yeast-waffles	0.0	0.083	0.0	4.0	0.0	0.0	0.0	3.5	24.0	0.0	0.0	0.0	16.0	0.0	0.167	0.0	0.0	0.167	4.0	1.0	2 cups milk,  1 (.25 ounce) package active dry yeast,  1/2 cup warm water (110 degrees F/45 degrees C),  1/2 cup butter, melted,  1 teaspoon salt,  1 teaspoon white sugar,  3 cups sifted unbleached all-purpose flour,  2 eggs, slightly beaten,  1/2 teaspoon baking soda,
white-yellow-cakes	alaska-sheet-cake	0.083	0.25	0.0	12.0	4.0	0.0	0.0	5.25	17.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	16.0	8.0	0.0	2 cups all-purpose flour, plus,  2 tablespoons all-purpose flour,  1 teaspoon salt,  1 cup butter,  1 cup water,  3 eggs,  2 cups white sugar,  1/2 cup buttermilk,  1 1/2 teaspoons baking soda,  1/2 teaspoon baking powder,  1 teaspoon vanilla extract,  1 teaspoon almond extract (optional),  &nbsp;,  Icing:,  1/2 cup butter,  5 tablespoons milk,  1 (16 ounce) package confectioners' sugar, sifted,  1 cup chopped pecans,  1 teaspoon vanilla extract,
white-yellow-cakes	almond-rum-cake	0.333	0.125	0.0	5.328	0.0	0.0	0.083	5.25	18.664	0.333	0.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3 eggs,  1/2 teaspoon cream of tartar,  2/3 cup butter, softened,  1 1/2 cups white sugar,  1 teaspoon vanilla extract,  1 teaspoon almond extract,  2 teaspoons lemon zest,  2 teaspoons lemon juice,  3/4 cup milk,  2 1/3 cups all-purpose flour,  2 teaspoons baking powder,  3/4 teaspoon baking soda,  1/2 cup finely chopped blanched almonds,  2 teaspoons dark rum,
white-yellow-cakes	amalgamation-cake-ii	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	1 (18.25 ounce) package white cake mix,  8 egg yolks,  2 tablespoons all-purpose flour,  2 cups white sugar,  1 cup butter,  2 cups chopped walnuts,  2 cups chopped pecans,  2 1/2 cups raisins,  1 (14 ounce) package flaked coconut,  &nbsp;,  1 cup white sugar,  1/2 cup hot water,  2 egg whites,
white-yellow-cakes	aunt-berts-white-cake	0.167	0.167	0.0	4.0	4.0	0.0	0.0	4.0	16.0	0.0	0.0	0.0	0.0	0.0	0.083	4.0	0.0	16.0	8.0	0.0	2 cups white sugar,  2 cups sifted all-purpose flour,  3 egg yolks,  1 egg,  1/2 cup buttermilk,  1 teaspoon vanilla extract,  1/2 teaspoon salt,  1 teaspoon baking powder,  1 teaspoon baking soda,  1/2 cup shortening,  1 cup boiling water,
white-yellow-cakes	banana-flips	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	18.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	1 (18.25 ounce) package yellow cake mix,  1 (3.5 ounce) package instant banana pudding mix,  4 eggs,  1 1/2 cups milk,  1 1/2 cups white sugar,  1/4 cup all-purpose flour,  3/4 cup butter,  3/4 cup shortening,  3/4 cup milk,  1 1/2 teaspoons banana extract,
white-yellow-cakes	basic-pound-cake	0.167	0.083	2.0	6.0	0.0	0.0	0.0	2.75	14.0	0.0	0.0	0.0	5.328	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2 egg whites,  1 egg yolk,  1 3/4 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  2/3 cup milk,  1 tablespoon vanilla extract,  3/4 cup butter,  1/2 cup white sugar,  1/4 cup confectioners' sugar,  1/4 cup brown sugar,
white-yellow-cakes	beat-and-bake-orange-cake	0.5	0.0	0.0	3.0	0.0	0.0	0.0	5.25	16.0	5.0	0.0	0.0	4.0	4.0	0.083	0.0	0.0	12.0	0.0	0.0	2 cups all-purpose flour,  1/2 teaspoon salt,  3 teaspoons baking powder,  1 1/2 cups white sugar,  1/2 cup milk,  1/2 cup orange juice,  1/2 cup vegetable oil,  3 eggs, beaten,  1 1/2 teaspoons grated orange zest,  6 tablespoons butter, softened,  2 cups confectioners' sugar,  2 tablespoons orange juice,  1 teaspoon vanilla extract,  1 teaspoon grated orange zest,
white-yellow-cakes	blue-ribbon-white-cake	0.583	0.0	0.0	3.0	0.0	0.0	0.042	4.0	20.0	4.5	0.0	0.0	4.0	5.328	0.208	0.0	0.0	12.0	6.0	0.0	5 tablespoons cornstarch,  2 1/2 cups all-purpose flour,  3 1/2 teaspoons baking powder,  1 teaspoon salt,  1 1/2 cups white sugar,  2/3 cup vegetable oil,  1/2 cup milk,  3/4 cup water,  1 tablespoon vanilla extract,  4 egg whites,  1/4 teaspoon cream of tartar,  6 tablespoons butter,  2 teaspoons orange zest,  1/4 teaspoon salt,  4 cups sifted confectioners' sugar,  1/2 cup fresh orange juice,  1 tablespoon fresh lemon juice,
white-yellow-cakes	boston-cream-pie-ii	0.25	0.0	0.0	1.5	0.0	0.0	0.0	3.25	10.0	0.0	0.0	0.0	18.0	0.0	0.104	2.664	0.0	10.664	1.0	0.0	1 1/4 cups all-purpose flour,  1 cup white sugar,  1 1/2 teaspoons baking powder,  1/2 teaspoon salt,  3/4 cup milk,  1/3 cup shortening,  1 egg,  1 teaspoon vanilla extract,  1/3 cup white sugar,  2 tablespoons cornstarch,  1/8 teaspoon salt,  1 1/2 cups milk,  2 egg yolks,  2 teaspoons vanilla extract,  2 (1 ounce) squares unsweetened chocolate,  3 tablespoons butter,  1 cup confectioners' sugar,  3/4 teaspoon vanilla extract,  2 tablespoons hot water,
white-yellow-cakes	brides-cake	0.0	0.063	0.0	24.0	0.0	0.0	0.25	26.25	42.0	2.25	0.0	0.0	0.0	0.0	0.063	0.0	0.0	36.0	0.0	0.0	1 1/2 pounds butter,  5 1/4 cups all-purpose flour,  3/8 teaspoon baking soda,  3/4 teaspoon ground mace,  4 1/2 tablespoons lemon juice,  4 1/2 cups white sugar,  1 1/2 tablespoons vanilla extract,  15 eggs,  3/8 teaspoon salt,  1 1/2 teaspoons cream of tartar,
white-yellow-cakes	butter-brickle-cake	0.5	0.0	0.0	2.0	0.0	0.0	0.0	3.0	16.0	0.0	0.0	0.0	9.0	0.0	0.167	4.0	0.0	10.664	1.0	0.0	2 cups all-purpose flour,  1 1/3 cups white sugar,  1 tablespoon baking powder,  1 teaspoon salt,  1 cup milk,  1/2 cup butter flavored shortening,  1 1/2 teaspoons vanilla extract,  3 egg whites, beaten,  1/4 cup butter,  2 cups confectioners' sugar,  2 tablespoons evaporated milk,  2 tablespoons hot water,  1 1/2 teaspoons vanilla extract,
white-yellow-cakes	butter-cake	0.333	0.0	0.0	4.0	0.0	0.0	0.0	3.5	12.0	0.0	0.0	0.0	6.0	0.0	0.083	0.0	0.0	8.0	0.0	0.0	1 1/2 cups all-purpose flour,  1/2 teaspoon salt,  2 teaspoons baking powder,  1/2 cup butter,  1 cup white sugar,  2 eggs,  1 teaspoon vanilla extract,  3/4 cup milk,
white-yellow-cakes	cake-mixes-from-scratch-and-variations	0.5	0.0	0.0	0.0	0.0	0.0	0.0	3.5	18.664	0.0	0.0	0.0	8.0	0.0	0.125	4.0	0.0	12.0	0.0	0.0	2 1/3 cups all-purpose flour,  1 tablespoon baking powder,  3/4 teaspoon salt,  1 1/2 cups white sugar,  1/2 cup shortening,  2 eggs,  1 cup milk,  1 teaspoon vanilla extract,
white-yellow-cakes	champagne-cake-i	0.5	0.0	0.0	5.328	0.0	0.0	0.0	6.0	22.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	12.0	0.0	0.0	2 3/4 cups all-purpose flour,  3 teaspoons baking powder,  1 teaspoon salt,  2/3 cup butter,  1 1/2 cups white sugar,  3/4 cup champagne,  6 egg whites,
white-yellow-cakes	cheddar-cheese-cake	0.167	0.0	0.0	8.0	0.0	0.0	0.0	7.0	18.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1 cup butter,  1 cup white sugar,  4 eggs,  2/3 cup cubed Cheddar cheese,  2 1/4 cups all-purpose flour,  1 teaspoon baking powder,  3/4 cup milk,
white-yellow-cakes	chocolate-chip-cookie-dough--cupcake--the-best-cupcake-ever	0.0	0.042	4.0	4.0	0.0	0.0	0.0	1.75	12.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	2.0	0.0	0.0	1 1/2 cups all-purpose flour,  1/4 teaspoon baking soda,  1/4 teaspoon sea salt,  1/2 cup butter, softened,  1/4 cup white sugar,  1/2 cup brown sugar,  1 egg,  2 teaspoons vanilla extract,  1 cup miniature semisweet chocolate chips,  &nbsp;,  1 (18.25 ounce) box yellow cake mix,  1 1/3 cups water,  1/3 cup canola oil,  3 eggs,
white-yellow-cakes	christmas-cherry-cake	0.167	0.0	0.0	8.0	0.0	0.0	0.0	3.5	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1 cup white sugar,  1 cup butter,  2 eggs,  1/2 cup orange juice,  2 cups all-purpose flour,  1 teaspoon baking powder,  12 ounces raisins,  8 ounces halved glace cherries,
white-yellow-cakes	cinnamon-swirl-bundt-coffee-cake	0.167	0.167	0.0	6.0	0.0	0.0	8.0	5.25	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	1 cup sour cream,  3/4 cup butter,  1 1/2 cups white sugar,  2 1/2 cups all-purpose flour,  1/2 cup chopped walnuts,  1 teaspoon baking soda,  1 teaspoon baking powder,  1 teaspoon vanilla extract,  3 eggs,  1 tablespoon ground cinnamon,  1/4 cup white sugar,
white-yellow-cakes	coconut-layer-cake	0.75	0.0	0.0	0.0	0.0	0.0	0.042	5.25	24.0	0.0	0.0	0.0	16.0	0.0	0.167	6.0	0.0	18.0	1.0	0.0	3/4 cup shortening,  3/4 teaspoon salt,  1 1/2 cups white sugar,  2 cups milk,  3 eggs,  1 teaspoon vanilla extract,  3 cups sifted all-purpose flour,  4 1/2 teaspoons baking powder,  1 teaspoon almond extract,  1 cup flaked coconut,  1/3 cup corn syrup,  2 tablespoons water,  1/4 teaspoon cream of tartar,  1/4 teaspoon salt,  1 teaspoon vanilla extract,  3/4 cup white sugar,
white-yellow-cakes	coconut-meringue-cake	0.25	0.0	0.0	4.0	0.0	0.0	0.0	5.25	8.0	0.0	0.0	0.0	2.664	0.0	0.042	0.0	0.0	8.0	0.0	0.0	1/2 cup butter, softened,  1/2 cup white sugar,  3 egg yolks,  1 cup all-purpose flour,  1 1/2 teaspoons baking powder,  1/4 teaspoon salt,  1/3 cup milk,  1 teaspoon vanilla extract,  3 egg whites,  1/2 cup white sugar,  1 1/2 cups flaked coconut,
white-yellow-cakes	cream-cake	0.333	0.0	0.0	0.0	0.0	0.0	8.0	3.5	12.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	6.0	0.0	0.0	2 eggs,  3/4 cup white sugar,  1 teaspoon vanilla extract,  1 1/2 cups all-purpose flour,  2 teaspoons baking powder,  1 teaspoon salt,  1 cup heavy whipping cream,
white-yellow-cakes	doberge-cake-dobash	0.167	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	10.664	0.0	1 (18.25 ounce) package white cake mix (such as Duncan Hines&#174;),  1 teaspoon baking powder,  1 tablespoon all-purpose flour,  1 tablespoon white sugar,  1 1/3 cups water,  2 tablespoons vegetable oil,  3 egg whites,  &nbsp;,  1 (3.9 ounce) package instant chocolate pudding mix,  2 cups milk,  &nbsp;,  1 (4 ounce) package cream cheese, softened,  1/4 cup butter, softened,  1 (16 ounce) box confectioners' sugar,  1/2 cup unsweetened cocoa powder,  1/2 teaspoon vanilla extract,  1 tablespoon milk, or as needed,
white-yellow-cakes	easter-lamb-cake-i	0.417	0.0	0.0	8.0	0.0	0.0	0.0	4.0	28.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	16.0	8.0	0.0	1 cup butter,  2 cups white sugar,  1 cup water,  3 1/2 cups all-purpose flour,  2 1/2 teaspoons baking powder,  1 teaspoon vanilla extract,  4 egg whites,  1/2 teaspoon salt,
white-yellow-cakes	easy-surprise-cake	0.25	0.0	0.0	6.5	0.0	0.0	0.0	5.25	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	13 tablespoons butter, softened,  1 cup white sugar,  3 eggs,  1 3/4 cups all-purpose flour,  1 1/2 teaspoons baking powder,
white-yellow-cakes	end-of-the-rainbow-cake	0.5	0.0	0.0	0.0	0.0	0.0	0.0	3.5	18.664	0.0	0.0	0.0	8.0	0.0	0.167	6.0	0.0	12.0	0.0	0.0	3/4 cup butter flavored shortening,  1 1/2 cups white sugar,  2 eggs,  2 teaspoons vanilla extract,  1/4 teaspoon almond extract,  1 cup milk,  2 1/3 cups all-purpose flour,  3 teaspoons baking powder,  1 teaspoon salt,
white-yellow-cakes	fabulously-sweet-pear-cake	0.0	0.333	8.0	0.0	0.0	0.0	0.0	3.5	24.0	0.0	0.0	0.0	0.0	8.0	0.083	0.0	0.0	8.0	0.0	0.0	4 fresh pears,  1 cup white sugar,  1 cup packed brown sugar,  1 cup chopped pecans,  1 cup vegetable oil,  2 eggs,  3 cups all-purpose flour,  1/2 teaspoon salt,  2 teaspoons baking soda,  1 teaspoon vanilla extract,
white-yellow-cakes	four-egg-yellow-cake	0.5	0.0	0.0	0.0	0.0	0.0	0.0	7.0	22.0	0.0	0.0	0.0	14.0	0.0	0.167	8.0	0.0	16.0	0.0	0.0	1 cup shortening,  2 cups white sugar,  4 eggs,  2 teaspoons vanilla extract,  2 3/4 cups all-purpose flour,  3 teaspoons baking powder,  1 teaspoon salt,  1 3/4 cups milk,
white-yellow-cakes	gold-cake	0.333	0.0	0.0	6.0	0.0	0.0	0.0	0.75	14.0	0.0	0.0	0.0	6.0	0.0	0.083	0.0	0.0	12.0	0.0	0.0	3/4 cup butter, softened,  1 1/2 cups white sugar,  1 cup egg yolks,  1 teaspoon vanilla extract,  1 3/4 cups all-purpose flour,  2 teaspoons baking powder,  1/2 teaspoon salt,  3/4 cup milk,
white-yellow-cakes	gold-and-silver-cake	0.667	0.0	0.0	8.0	0.0	0.0	0.0	5.25	32.0	0.0	0.0	0.0	10.664	0.0	0.0	0.0	0.0	16.0	0.0	0.0	1 cup butter,  2 cups white sugar,  3 eggs, separated,  4 cups sifted all-purpose flour,  4 teaspoons baking powder,  1 1/3 cups milk,  2 teaspoons vanilla extract,
white-yellow-cakes	golden-cakes	0.333	0.0	0.0	4.0	0.0	0.0	0.0	4.0	20.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1/2 cup butter, softened,  1 1/2 cups white sugar,  4 egg yolks,  1 egg white,  2 1/2 cups all-purpose flour,  2 teaspoons baking powder,  1/2 cup milk,  1/4 teaspoon almond extract,  1/2 teaspoon vanilla extract,
white-yellow-cakes	golden-sponge-cake	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	8.0	0.0	0.083	4.0	0.0	8.0	0.0	0.0	1 (18.25 ounce) package yellow cake mix,  1 cup milk,  5 tablespoons all-purpose flour,  1 cup white sugar,  1/2 teaspoon salt,  1/2 cup shortening,  1/2 cup butter, softened,  1 teaspoon vanilla extract,
white-yellow-cakes	gooey-butter-cake-iv	0.0	0.0	0.0	8.0	0.0	0.0	0.0	3.5	38.0	0.0	0.0	0.0	4.0	0.0	0.063	2.0	0.0	22.0	2.0	1.0	1/4 cup white sugar,  1/4 cup shortening,  1/4 teaspoon salt,  1 egg,  1 (0.6 ounce) cake compressed fresh yeast,  1/2 cup warm milk,  2 1/2 cups all-purpose flour,  1 tablespoon vanilla extract,  2 1/2 cups white sugar,  1 cup butter,  1/8 teaspoon salt,  1 egg,  1/4 cup light corn syrup,  2 1/4 cups all-purpose flour,  1/4 cup water,  1 tablespoon vanilla extract,  1/4 cup confectioners' sugar for dusting,
white-yellow-cakes	heaven-and-hell-cake	0.0	0.333	0.0	10.0	0.0	0.0	0.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	2 1/2 cups all-purpose flour,  2 teaspoons baking soda,  1 3/4 cups white sugar,  1 1/4 cups butter, softened,  3 egg whites,  1 cup plain yogurt,  2 1/2 teaspoons vanilla extract,  &nbsp;,  1 (16 ounce) container caramel flavored frosting,  1/3 cup honey,  1/3 cup cashews,
white-yellow-cakes	honeys-butter-cake	0.167	0.083	0.0	8.0	0.0	0.0	8.0	5.25	20.0	0.0	0.0	0.0	0.0	0.0	0.083	0.0	0.0	24.0	0.0	0.0	2 1/2 cups all-purpose flour,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  1/2 teaspoon salt,  1 cup butter, softened,  2 cups white sugar,  3 eggs,  1 teaspoon vanilla extract,  1 cup sour cream,  2 teaspoons ground cinnamon,  1 cup white sugar,
white-yellow-cakes	hot-milk-sponge-cake-iii	0.667	0.0	0.0	0.5	0.0	0.0	0.0	7.0	16.0	0.0	0.0	0.0	8.0	0.0	0.042	0.0	0.0	13.328	0.0	0.0	1 cup milk,  1 tablespoon butter,  4 eggs,  1 2/3 cups white sugar,  1/4 teaspoon salt,  2 teaspoons vanilla extract,  1/2 teaspoon almond extract,  2 cups all-purpose flour,  4 teaspoons baking powder,
white-yellow-cakes	icelandic-christmas-cake	0.333	0.0	0.0	6.0	0.0	0.0	0.0	3.5	20.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1 cup white sugar,  3/4 cup butter,  2 eggs,  2 1/2 cups all-purpose flour,  2 teaspoons baking powder,  3/4 cup milk,  1/2 cup raisins,  1/2 teaspoon lemon extract,  1/2 teaspoon cardamom flavored extract,
white-yellow-cakes	incredibly-delicious-italian-cream-cake	0.167	0.167	0.0	12.0	8.0	0.0	0.0	8.75	16.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0	0.0	1 cup buttermilk,  1 teaspoon baking soda,  1/2 cup butter,  1/2 cup shortening,  2 cups white sugar,  5 eggs,  1 teaspoon vanilla extract,  1 cup flaked coconut,  1 teaspoon baking powder,  2 cups all-purpose flour,  &nbsp;,  8 ounces cream cheese,  1/2 cup butter,  1 teaspoon vanilla extract,  4 cups confectioners' sugar,  2 tablespoons light cream,  1/2 cup chopped walnuts,  1 cup sweetened flaked coconut,
white-yellow-cakes	kentucky-butter-cake	0.167	0.083	0.0	16.0	8.0	0.0	0.0	7.0	24.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	16.0	0.0	0.0	3 cups unbleached all-purpose flour,  2 cups white sugar,  1 teaspoon salt,  1 teaspoon baking powder,  1/2 teaspoon baking soda,  1 cup buttermilk,  1 cup butter,  2 teaspoons vanilla extract,  4 eggs,  &nbsp;,  3/4 cup white sugar,  1/3 cup butter,  3 tablespoons water,  2 teaspoons vanilla extract,
